Sale ID,Date,Product,Quantity,Price,Total,Customer ID,Customer Name,Payment Method,Region
8395,2024-08-11,Keyboard,7,467.66,3273.62,6b0f803c-3b6f-47cc-8838-08237e5a92e5,Ann Howe,PayPal,North America
8396,2024-05-05,Headphones,4,18.21,72.84,cd60109a-2a43-4dfd-b40b-ad72cc48ac8a,Ashley Ross,Credit Card,Asia
8397,2024-08-21,Webcam,7,120.19,841.33,038cb65b-76c4-4847-9d10-c7e90e0f0731,Danielle Gardner,Bank Transfer,Europe
8398,2024-06-27,Printer,10,210.19,2101.9,e1caf044-3304-4102-b1e6-46d2594cf4fc,Mrs. Allison Harrison MD,Cash,North America
8399,2024-04-24,Webcam,1,144.24,144.24,c95e6a45-9f6a-4c4a-a286-33698cc079f9,Edward Foster,PayPal,Asia
8400,2024-05-22,Mouse,8,409.58,3276.64,532ab967-e341-4f37-a487-77edaa7416d0,Michael Mills,Bank Transfer,North America
8401,2024-06-08,Mouse,1,166.79,166.79,0d49a946-8a4e-4eef-94fd-67515cd2e295,Nicole Gordon,Credit Card,Europe
8402,2024-02-25,Monitor,5,486.44,2432.2,8dc1cd20-4091-4c63-bf4e-cd23bdceb649,Heather Smith,Debit Card,Oceania
8403,2024-02-21,Headphones,6,372.35,2234.1,1b95b2bc-33d3-4cd8-88b4-1ba82b51431e,Lawrence Jones Jr.,Bank Transfer,Oceania
8404,2024-03-06,Headphones,1,195.88,195.88,ef8d92c6-db86-474e-9701-7c40694d4ecb,Brandon Davis,Credit Card,Europe
8405,2024-03-16,Keyboard,10,439.92,4399.2,f684e80e-adf5-41f4-9a87-65f3a1b53a82,Devin Mitchell,Cash,Africa
8406,2024-04-10,Printer,9,278.45,2506.05,8ee1da8a-7b59-4912-83d9-bc86678f1420,David Diaz,PayPal,Europe
8407,2024-01-14,Headphones,7,496.23,3473.61,f5aebeda-458d-433d-acbd-2e585ff3cf35,Kimberly Ramirez,PayPal,Asia
8408,2024-05-21,Keyboard,2,487.53,975.06,36499c45-e11a-4340-9c88-d5d4d52a5e7d,Gina Miller,Debit Card,Europe
8409,2024-04-23,Webcam,10,266.35,2663.5,6d2ac6e3-7016-46c8-bd7b-156f18d486e9,Paul Armstrong,Debit Card,Europe
8410,2024-05-25,Mouse,6,210.93,1265.58,b781e20a-4379-4333-9881-4e0b3bab9c2d,Krystal Tran,Bank Transfer,Oceania
8411,2024-04-18,Headphones,8,369.15,2953.2,d810822b-db21-43f4-8bcc-15b94536e6f5,Kimberly Cook,Credit Card,Oceania
8412,2024-04-24,Mouse,5,134.04,670.2,cafb4c03-3be6-41b3-af4a-3fed1882247a,James Lynch,Cash,Africa
8413,2024-01-13,Headphones,1,384.45,384.45,61ead1f6-04cc-4a62-8716-de3aadb0dad4,Jeremy Kim,Bank Transfer,Europe
8414,2024-04-14,Printer,4,216.33,865.32,39208eb5-8902-4367-b122-6d53e6977f9e,Sheri Sampson,Bank Transfer,Africa
8415,2024-06-01,Printer,10,284.44,2844.4,dfe263c7-c731-4595-b7a7-c51e152b1ec6,Donald Cummings,Cash,North America
8416,2024-07-23,Headphones,7,273.98,1917.86,d8be3c46-1f4a-48e0-9dbd-1445538414d3,Jacob Ward,Bank Transfer,North America
8417,2024-08-07,Mouse,4,414.97,1659.88,2a53bd7e-a96f-4b40-b351-eea1c66c36c7,Logan Hale,Cash,Oceania
8418,2024-04-05,Smartphone,2,66.07,132.14,944bc62f-7ee3-4705-b2d1-4a0bee6259e1,Adam Goodman,Bank Transfer,South America
8419,2024-07-19,Headphones,8,224.78,1798.24,0740be2a-ca9a-4bd2-abd4-d8220b678b05,Suzanne Roman,Cash,Asia
8420,2024-08-26,Webcam,4,355.87,1423.48,62161a62-cf7d-43ac-9e36-5564db37d6cc,Kathy Gonzalez,Credit Card,South America
8421,2024-04-12,Headphones,6,290.09,1740.54,29a131c4-223b-47f8-8173-4a30992510fb,Tiffany Thomas,Credit Card,North America
8422,2024-06-07,Printer,4,417.45,1669.8,5147680d-e03a-412f-9804-0c9544b502d7,Andrea Moore,Cash,Asia
8423,2024-04-26,Laptop,5,285.45,1427.25,42e90ad7-6870-4452-8c6b-11988187062b,Benjamin Holder,PayPal,South America
8424,2024-02-06,Laptop,4,311.68,1246.72,068657f1-95d8-494c-87c0-d4bda015116f,Anthony Beasley,Cash,South America
8425,2024-07-03,Laptop,1,53.42,53.42,d51bce5e-3980-440a-9321-707a195de33e,Richard Williamson,Credit Card,Africa
8426,2024-03-20,Smartphone,1,209.74,209.74,f5f0adea-7f7a-4cc7-ba1e-47868942aba7,Jill Williams,Credit Card,North America
8427,2024-01-09,Mouse,2,354.64,709.28,5b35a6fe-a0b5-4471-9455-8b938254d127,Joshua Gonzalez,Credit Card,Asia
8428,2024-08-04,Mouse,10,184.8,1848.0,2252e408-cb66-46ef-ba4a-6893a41278d7,Kristi Torres,Bank Transfer,Asia
8429,2024-07-28,Smartphone,5,42.6,213.0,64567608-e4d7-4c01-9c23-e1e0f5946315,Debra Jenkins,Debit Card,Africa
8430,2024-05-28,Printer,2,221.86,443.72,56191713-a5f4-43fe-8f5b-94375e3fb919,Michael Ramirez,Cash,Europe
8431,2024-02-24,Headphones,7,165.54,1158.78,931d495b-954b-4dac-a5be-bc871f5cc2cd,Laura Sellers,PayPal,South America
8432,2024-07-07,Headphones,2,48.28,96.56,135f9147-d006-4543-bb51-c780583d5861,Jeremy Rose,Bank Transfer,Asia
8433,2024-06-30,Webcam,3,317.1,951.3,7d5470e8-54ae-47aa-bc83-a58716a028d8,Alison Hall,PayPal,Asia
8434,2024-01-10,Headphones,6,246.93,1481.58,7bab2914-9b5d-4066-952b-6bdb3b005c19,Misty Barton,Cash,Africa
8435,2024-07-17,Mouse,1,140.13,140.13,104906fb-b616-43a0-979c-8a2652662094,Lisa Riddle,Debit Card,North America
8436,2024-07-20,Keyboard,1,259.85,259.85,bace9ec7-ca31-423a-ba88-a94658466026,Jordan Andrews,Debit Card,North America
8437,2024-01-06,Monitor,1,481.04,481.04,adf2e745-bd77-4fdf-9d8b-97c7e1e3b852,Tiffany Elliott,Credit Card,North America
8438,2024-02-15,Printer,4,234.09,936.36,e30911f0-0ef1-4c6e-af11-a2fcc909e8e8,Thomas Johnson,Bank Transfer,Oceania
8439,2024-07-29,Keyboard,2,191.51,383.02,c59e1a39-1587-45c8-b6d9-46ba906abf59,Jeffery Tucker,Bank Transfer,Asia
8440,2024-01-26,Webcam,9,39.47,355.23,1cb235d4-63a7-4e01-a36d-b6047a0448de,Taylor Hoffman,PayPal,Africa
8441,2024-05-12,Printer,6,118.04,708.24,2b8e03c9-1e61-4b27-a2db-f77373a3df36,Douglas Evans,Credit Card,South America
8442,2024-03-09,Monitor,6,447.74,2686.44,125b1521-caca-4743-bea4-d182e50b59b1,Benjamin Smith,Cash,Africa
8443,2024-03-20,Monitor,7,193.96,1357.72,25836da1-b95c-416e-af9b-aa704083eb92,Regina Rivera,Credit Card,North America
8444,2024-03-11,Webcam,1,336.25,336.25,bade846b-02d0-4838-b024-5622be3eeebc,Donna Lozano,Debit Card,Oceania
8445,2024-06-29,Mouse,10,499.72,4997.2,33cb5e47-4d74-405c-a60e-06a9c16344f3,Christian Dixon,Bank Transfer,South America
8446,2024-03-07,Headphones,10,56.68,566.8,a02e8a94-1c6a-4b4d-a37e-aebee626c6cf,Holly Hammond,Debit Card,North America
8447,2024-06-12,Headphones,6,249.28,1495.68,fe5cdf98-bb9a-4f97-841c-bde04f8e8a11,Benjamin Schneider,Debit Card,Europe
8448,2024-08-30,Keyboard,3,42.8,128.4,7364f882-22d2-4a13-bcf1-944626952c55,Kimberly Lane,PayPal,Africa
8449,2024-06-28,Mouse,6,14.86,89.16,7cf3d73f-0f5f-4b2c-a256-2f7465960c8f,Lance Hawkins,Cash,Europe
8450,2024-08-04,Laptop,9,348.02,3132.18,33087099-0704-49a5-a154-7e36d828c6e7,Darrell Ball,Debit Card,South America
8451,2024-06-22,Headphones,8,264.11,2112.88,e6c84dd8-1bd7-4a48-b724-ae6047d316a0,Melinda Hall,PayPal,Oceania
8452,2024-04-20,Laptop,10,402.04,4020.4,f1da1566-a35b-4e8b-accc-a2765cec84a0,Donald Lopez,Bank Transfer,Europe
8453,2024-04-05,Smartphone,5,233.94,1169.7,e6e8f505-7e87-490d-9edb-3a65aa6d1f4c,Louis Garcia,PayPal,North America
8454,2024-01-14,Keyboard,7,342.85,2399.95,ddba449a-5b4e-48ba-8214-87646566e5b0,Travis Cook,Debit Card,Europe
8455,2024-06-16,Headphones,1,465.8,465.8,f74f4bf9-7584-4162-8868-23d9bbe1df74,Kathleen Miller,PayPal,South America
8456,2024-06-08,Printer,5,278.68,1393.4,c1c24c03-6b43-4e14-a3fb-cd5f679723da,Patrick Martinez,PayPal,Africa
8457,2024-03-27,Keyboard,5,187.79,938.95,ee9818f6-1077-4473-b579-56463fbf87ec,Michael Ramsey,PayPal,Africa
8458,2024-08-14,Mouse,3,311.08,933.24,b002a7bb-ae94-4e72-b28c-a2d145c26a5a,Katherine Mcdowell,Cash,Asia
8459,2024-06-14,Printer,2,311.4,622.8,52c01706-f1ed-41e1-abff-17d42d8e5903,Steven Stevens,Bank Transfer,South America
8460,2024-06-06,Laptop,5,198.8,994.0,ed72f1a7-24e9-48fe-881c-0ec99088a541,James Gregory,Cash,Africa
8461,2024-06-18,Webcam,6,287.96,1727.76,0ba59515-5199-4c7c-8c9d-c6790bfd07ac,Anthony Rosales,Bank Transfer,Asia
8462,2024-02-06,Keyboard,4,35.35,141.4,5d6bb6f0-a1b5-4768-a6d8-8171a1287563,Savannah Sullivan,Bank Transfer,Oceania
8463,2024-06-01,Monitor,4,19.76,79.04,aa0fe6ff-11e6-4776-8de2-a10858918a4e,William Martin,Debit Card,Africa
8464,2024-03-21,Printer,4,244.04,976.16,545f6693-75d7-4f93-8c98-2105a22ae310,Kenneth Mcpherson,Bank Transfer,Oceania
8465,2024-05-10,Smartphone,10,253.12,2531.2,a549d688-d3e5-40bb-8530-17f1e062f6e7,John Mathews,Cash,Asia
8466,2024-01-12,Monitor,6,245.62,1473.72,7cd90fd2-a9a4-4018-9d74-9d4ce15f0a6a,Curtis Gonzalez,Debit Card,South America
8467,2024-03-31,Headphones,5,310.83,1554.15,3c2e407e-fc43-4696-aa24-e885dbb5c6e6,Timothy Miller,Cash,North America
8468,2024-01-22,Printer,3,415.35,1246.05,3db54481-ff9d-4de9-9c74-bb224df65f10,Colton Mcintosh,Bank Transfer,Oceania
8469,2024-02-09,Printer,3,365.15,1095.45,bc8e6a97-29b6-404a-b443-24bd3a9a64de,Kristina Schwartz,Bank Transfer,Oceania
8470,2024-08-31,Smartphone,8,22.51,180.08,4dd218c7-aa12-4577-bf32-631123efc035,Caitlin Baldwin,Debit Card,Asia
8471,2024-07-28,Keyboard,7,38.85,271.95,e1d4a49d-5e05-4588-8367-04b5cf51bff8,Adam Stafford,PayPal,North America
8472,2024-06-01,Keyboard,9,344.5,3100.5,4cbdfe5e-12dd-4495-9c60-3cdff59236f8,William Barnes,Bank Transfer,Africa
8473,2024-02-27,Headphones,3,127.42,382.26,a260cceb-60c6-4b47-906c-e2390a7604df,Krista Brown,Bank Transfer,South America
8474,2024-08-05,Smartphone,10,326.28,3262.8,a22d5a50-cb52-4e2f-9b71-afc1181c904a,Mrs. Tammy Brown,PayPal,Africa
8475,2024-08-04,Laptop,8,418.8,3350.4,aeb88c8c-6d5a-47eb-91ec-099edd212c86,William Macdonald,Debit Card,Africa
8476,2024-06-10,Smartphone,1,240.12,240.12,f0fb9755-d65f-4be3-b207-6295fe712846,Carmen Hill,Cash,North America
8477,2024-07-24,Monitor,5,109.92,549.6,d554677a-2fbb-4832-ad48-fb3ee1a0e055,Ashley Calderon,PayPal,Europe
8478,2024-01-03,Printer,2,119.28,238.56,73c9939b-8f71-42f0-8e40-fd58db8af80c,Samantha Stafford,Debit Card,Africa
8479,2024-01-11,Keyboard,9,112.38,1011.42,354c8128-83f1-4e2d-b684-20a0f00246c2,Jaclyn Garcia,Debit Card,Oceania
8480,2024-06-07,Monitor,4,151.0,604.0,ee7e8c50-6521-4352-8474-bc1fb0d30860,Robin Nguyen,Debit Card,Asia
8481,2024-03-12,Keyboard,8,35.91,287.28,a5019780-d050-4038-ba9e-b5754622a8b6,Dylan Rodriguez,Credit Card,Africa
8482,2024-03-18,Webcam,9,92.7,834.3,321b05e3-d187-4837-b131-5921f66b6c2a,Martin Harper,PayPal,Africa
8483,2024-01-22,Webcam,4,353.16,1412.64,40ef8de7-d69d-4bda-bf98-bce0221af459,Emily Jacobson,Credit Card,Europe
8484,2024-05-28,Laptop,7,89.1,623.7,e63fda46-188b-4ff8-a9cd-c66059988512,Ian Cooke,Debit Card,North America
8485,2024-01-24,Mouse,10,464.12,4641.2,f2700fd0-00ac-48ed-ab9c-cea2c47020e6,Robert Woodward,Debit Card,Africa
8486,2024-04-17,Headphones,5,24.91,124.55,facce681-c464-4145-bbde-2def8bcbf1fe,Jeremy Henry,PayPal,South America
8487,2024-02-24,Smartphone,6,247.68,1486.08,b38725ce-6cf2-438e-bf41-408baa094e7d,Veronica Peterson,Debit Card,South America
8488,2024-03-19,Mouse,8,370.97,2967.76,e86736a3-8109-4647-85a5-8bad3f55e7c0,Brandon Kennedy,Bank Transfer,Oceania
8489,2024-05-05,Laptop,4,100.31,401.24,3f92d0b3-15b2-4dd1-b7d7-dbc23ca68113,John Durham,Debit Card,North America
8490,2024-05-08,Laptop,4,274.87,1099.48,370c439e-4a71-427f-90ed-755d31f0b799,Kelly Mercado,Debit Card,North America
8491,2024-03-06,Headphones,5,185.4,927.0,d6e37be4-b5da-4213-80d6-f1eda6c7668d,Marc Daniel,Credit Card,Oceania
8492,2024-05-13,Smartphone,2,185.78,371.56,06bb1464-17db-48ef-b00c-a75ad6e971e7,Jeremy Bruce,Credit Card,Oceania
8493,2024-04-20,Webcam,2,404.0,808.0,f30db5e9-3e0c-421a-80be-f49e16b3fe2a,Hannah Woods,Bank Transfer,Europe
8494,2024-02-08,Smartphone,9,336.26,3026.34,3db0d874-0b4d-4762-ac32-63d27e88d358,Peter Norris,PayPal,South America
8495,2024-05-05,Webcam,6,212.26,1273.56,72d60999-2f0b-43c6-8280-c8579923964c,Christopher Schroeder,PayPal,Asia
8496,2024-07-09,Monitor,2,304.39,608.78,aca67107-b9c4-4b8f-a1d0-8e023d88d02f,Tracy Randall,Bank Transfer,Europe
8497,2024-06-24,Laptop,7,466.45,3265.15,060248b2-f33b-4bc6-965f-be442810efbd,Jennifer Solomon,PayPal,Asia
8498,2024-03-24,Webcam,8,79.89,639.12,b196acbc-7c7b-41b7-a523-fa380d9eba73,Matthew Allen,PayPal,North America
8499,2024-07-15,Mouse,7,319.76,2238.32,8b2b4894-03e1-4b5b-920d-0d31bdedc36e,Todd Reynolds,Credit Card,North America
8500,2024-01-25,Laptop,5,347.59,1737.95,9f31c1c4-fadf-451c-aaae-1553efca2fdf,Grant Alvarez,PayPal,Oceania
8501,2024-04-20,Monitor,5,306.55,1532.75,e455230b-3dfc-40ac-91f9-48dbbd9581e4,Christy Phillips,Cash,North America
8502,2024-03-15,Monitor,9,66.1,594.9,66a45e1d-bd14-413d-b36f-6ce3208a11b4,Jessica Ray,Cash,South America
8503,2024-05-03,Laptop,3,359.63,1078.89,d95f02c7-5696-46d8-95f8-d250a53a52b8,Natalie Gordon,Debit Card,Europe
8504,2024-04-26,Printer,7,281.29,1969.03,42f74a79-485f-4790-be63-bf0fea736649,Alexander Sanchez,Debit Card,Africa
8505,2024-05-18,Webcam,2,143.46,286.92,771b7e02-1c8c-498b-9356-383b76d5d40b,Samantha Bradford,Cash,Asia
8506,2024-02-28,Printer,8,362.7,2901.6,ff37084f-d6c8-4117-b5af-39afb73e5bc7,Katherine Moon,Bank Transfer,South America
8507,2024-05-28,Monitor,6,10.6,63.6,21d1dd3f-f02b-4034-9f8b-07984d34cfde,Belinda Holden,Bank Transfer,South America
8508,2024-07-27,Monitor,5,137.22,686.1,b0569682-adc9-4468-9886-728a56169dae,Ryan Clark,PayPal,North America
8509,2024-08-11,Smartphone,9,366.57,3299.13,731608cb-99db-4714-be4f-9b4a11d8025b,David Shannon,Bank Transfer,North America
8510,2024-03-14,Keyboard,1,110.88,110.88,5e779a78-a92d-48c5-adbf-6dd15ea46ead,Trevor Merritt,PayPal,South America
8511,2024-03-27,Mouse,2,182.11,364.22,56aa76ab-f4b4-4f30-bb59-a78d9f88ab18,Hannah Mitchell,PayPal,Africa
8512,2024-07-29,Laptop,7,99.52,696.64,6a3f13c7-084d-4dea-9001-d3f14ed681cc,Melody Callahan,Credit Card,Asia
8513,2024-04-28,Keyboard,7,485.37,3397.59,8740ceea-7485-43f5-be72-bb826aa6d0a5,Abigail Evans,Debit Card,Asia
8514,2024-04-24,Laptop,8,82.8,662.4,a89bc3cc-5f71-4f06-8a2d-d51287d0aab4,Alexandra Mcdonald MD,Bank Transfer,Europe
8515,2024-03-29,Webcam,5,388.04,1940.2,f1e15c82-395e-4741-96ac-21f805aecf1b,Mr. Jeremy Cruz,Credit Card,Oceania
8516,2024-06-14,Printer,5,18.29,91.45,77cd60e9-1714-4742-8262-df4bb691ff02,Jordan Gould,PayPal,Asia
8517,2024-05-07,Printer,2,162.1,324.2,6290606a-1458-4f59-89c1-b46aaabb1011,Katrina Bell,PayPal,North America
8518,2024-01-05,Webcam,3,292.92,878.76,f07bdbb7-39fc-40ec-8e21-9e1445384682,Karina Cruz,Credit Card,Oceania
8519,2024-06-21,Mouse,4,314.56,1258.24,94bba612-e427-4f2f-9d14-1cac1608a3ba,Thomas Smith,PayPal,Oceania
8520,2024-05-20,Smartphone,4,430.21,1720.84,7c90035f-ba3a-4029-a803-9296bd48d8ba,Christopher Palmer,Credit Card,Africa
8521,2024-01-14,Headphones,5,499.45,2497.25,5b99cd18-0828-42f4-a59d-ccd0b0bce280,Andrew Edwards,Credit Card,Oceania
8522,2024-05-20,Keyboard,8,119.18,953.44,cae91700-0ea0-4c10-9b9d-6c7e9a22888b,Michael Berg,Credit Card,South America
8523,2024-04-13,Smartphone,8,141.36,1130.88,d828f5e9-6da6-4fc5-aba8-f11081f833a3,Sylvia Holloway,Debit Card,Europe
8524,2024-08-17,Monitor,9,352.61,3173.49,d3ed9fb0-df6a-4c64-8773-9b2ffd7542a0,Anthony Harvey,Credit Card,Africa
8525,2024-08-11,Headphones,10,183.88,1838.8,b83f6263-473b-443a-8e10-4fe0feea7853,Kevin Lopez,PayPal,Africa
8526,2024-01-23,Smartphone,5,439.79,2198.95,7c34e114-7211-4bc0-8876-e252748d8691,John Walker,Bank Transfer,Oceania
8527,2024-03-10,Smartphone,2,107.18,214.36,023bfb1a-5ccf-45b5-82e3-f9da1aa91295,Stacey Castillo,Cash,Oceania
8528,2024-02-02,Laptop,10,181.37,1813.7,2aac4215-8ea6-4c05-89a9-4e77f1789d5b,Jennifer Anderson,PayPal,South America
8529,2024-01-12,Headphones,9,44.59,401.31,8fd5f737-2fda-4a4d-bbcc-393737bd4eb1,Joshua Houston,Cash,Africa
8530,2024-07-18,Printer,10,439.27,4392.7,c3500004-2002-4726-b3a3-a79772b3723c,Kristy Moss,Cash,Europe
8531,2024-04-13,Webcam,4,116.73,466.92,863ac6bd-dffd-42c0-af17-8f353f9ce326,Jamie Bentley,Bank Transfer,Oceania
8532,2024-01-15,Keyboard,8,475.04,3800.32,5344383a-9427-400a-835b-84edd3460dfa,Dominique Martin,Cash,Oceania
8533,2024-02-05,Mouse,8,229.23,1833.84,d7e7a9bc-39a8-439f-b004-3519b251dd03,Cindy Scott,Bank Transfer,North America
8534,2024-06-29,Smartphone,4,103.4,413.6,c38d41c0-e08d-4d6c-8ae1-68f70f844511,Mariah Shields,Cash,Asia
8535,2024-01-07,Mouse,3,41.97,125.91,d2f53c13-18d8-4240-b8c4-98470922a044,Jessica Andrews,PayPal,Oceania
8536,2024-04-08,Printer,2,285.15,570.3,3da14546-9f74-426f-820f-2fd729cad4bb,Sarah Hughes,Credit Card,North America
8537,2024-01-06,Mouse,7,382.28,2675.96,1798ea47-3029-49e8-a579-b75c13593328,Brandi Odom,Bank Transfer,North America
8538,2024-03-31,Smartphone,4,293.58,1174.32,a04d7dc4-0195-47a8-929c-7357ca856f8b,Amy Rasmussen,Cash,Oceania
8539,2024-07-01,Monitor,7,97.42,681.94,3a37c630-fb87-40f2-8542-b14b9ea7d093,Gavin Thompson,PayPal,South America
8540,2024-05-02,Webcam,7,216.32,1514.24,d26b3ce0-ef49-491f-b1c7-49d5c215ee26,Ian Warren,Credit Card,Oceania
8541,2024-06-14,Webcam,7,480.33,3362.31,28ad95e5-01aa-4836-b626-4e85094589d0,Sandra Williams,Bank Transfer,Oceania
8542,2024-01-07,Headphones,6,230.06,1380.36,a2ab3dad-ed66-44c9-974d-dfe6d0ecb2d6,Kathy Gibbs,Debit Card,Oceania
8543,2024-04-01,Webcam,8,353.67,2829.36,da1005d1-260d-40e7-bcc6-b17578260d74,Robert Perez,Debit Card,Europe
8544,2024-01-28,Keyboard,6,434.13,2604.78,5c6329fc-614f-4155-825f-fd0ec8d58059,Beverly Peters,Credit Card,North America
8545,2024-01-27,Headphones,1,177.49,177.49,5303f18b-bdf3-44fe-aea0-388f2b452500,Adam Flores,Debit Card,Africa
8546,2024-03-26,Webcam,2,67.77,135.54,8bd7f327-7809-4fd2-9825-0b7f6f6a2e8d,Lee Brown,Bank Transfer,Asia
8547,2024-08-20,Webcam,1,119.57,119.57,81329d02-db7d-468e-9abc-f1501ea8e33f,Thomas Boyd,PayPal,Africa
8548,2024-04-28,Smartphone,5,201.46,1007.3,81fd70e5-1af7-489f-ba19-e13f36c28696,Joseph Castillo,Bank Transfer,Asia
8549,2024-08-09,Printer,3,37.6,112.8,f64e756b-dc42-491f-85d7-386d59363441,Bradley Bruce MD,Bank Transfer,Oceania
8550,2024-06-17,Printer,5,184.77,923.85,294f09eb-768c-49d1-9aff-7e0b8ce6859e,Angelica Craig,Credit Card,Africa
8551,2024-06-21,Webcam,2,328.79,657.58,ab3d3c25-30b4-44d2-a4c5-776de33a02a9,Christina Williams,Cash,South America
8552,2024-07-24,Smartphone,7,168.97,1182.79,e4291766-8029-45f3-8433-40f4928169bf,Denise Terry,Bank Transfer,Asia
8553,2024-02-17,Keyboard,9,174.55,1570.95,3c59b624-cf4f-4b35-b96b-94c7117b947e,Aaron Rice,Credit Card,Asia
8554,2024-07-26,Smartphone,8,286.69,2293.52,a6e95a2a-c11b-4b76-b8b2-46d0f9c9e945,Catherine Roberts,Credit Card,South America
8555,2024-03-11,Headphones,10,465.07,4650.7,f4b0c885-7095-430c-98c3-6fd828c16da0,Alicia Perry,PayPal,South America
8556,2024-01-18,Smartphone,3,319.76,959.28,507fa0e3-7755-4505-bfc7-94162208ce01,Chelsea Todd,Bank Transfer,Oceania
8557,2024-07-13,Monitor,3,333.35,1000.05,d4e12f29-b378-49c7-a829-fc24412bffca,Joshua Smith PhD,PayPal,North America
8558,2024-04-28,Monitor,6,248.77,1492.62,a0c55a24-dc27-4f4e-b0ed-c8076c3fc7d1,Marcus Rocha,PayPal,South America
8559,2024-01-27,Laptop,10,70.71,707.1,eecd6bd6-9813-4a2f-abca-92449376a38d,Cheryl Gonzalez,PayPal,South America
8560,2024-06-26,Monitor,4,274.97,1099.88,2ba7b992-415b-4a09-b755-7bc9aaa3092e,Elizabeth Kelley,Cash,North America
8561,2024-07-29,Laptop,3,16.92,50.76,528d0fcb-1264-4f1f-954f-260d0af33b9c,Jake Ingram,Debit Card,Oceania
8562,2024-06-06,Keyboard,3,436.6,1309.8,496ea514-7c64-465b-81b2-0ea17248d023,Christopher Stone,Bank Transfer,Africa
8563,2024-04-18,Mouse,2,137.44,274.88,6345667e-b35b-47e4-b485-c7becd494ea9,Taylor Duran,Cash,North America
8564,2024-06-29,Mouse,7,220.5,1543.5,c0d4fb8f-6b06-4f43-9f47-3c7b87e65093,Robert Miller,Credit Card,North America
8565,2024-03-02,Laptop,10,482.88,4828.8,fab7509c-a0fe-48e0-9c2c-304db97335b4,Dawn Stevenson,PayPal,Africa
8566,2024-06-09,Laptop,4,467.04,1868.16,6af4f8e2-6cbc-4a35-b2a0-97adcdfc4f8b,Dr. Ryan White Jr.,PayPal,Europe
8567,2024-05-16,Laptop,5,330.36,1651.8,0ee20231-a34f-4b1e-a1e5-2332fcba0bb8,Wendy Hardy,Bank Transfer,Africa
8568,2024-05-13,Keyboard,2,235.41,470.82,e1107842-39fe-4f08-acdd-8644d88c98cb,Nicole Hayes,Cash,Africa
8569,2024-07-21,Monitor,9,450.31,4052.79,57c2339a-28d0-4edc-a4c2-6b9dce09758b,Michael Hernandez,Bank Transfer,Oceania
8570,2024-03-14,Printer,3,134.44,403.32,3a4e9a40-38b7-4837-8068-4248ddd61dcb,Ronald Aguirre,Bank Transfer,South America
8571,2024-05-31,Laptop,4,254.37,1017.48,389a6c41-81e5-4cdd-82f6-b124d3bd426d,Matthew Mckenzie,Bank Transfer,South America
8572,2024-08-07,Mouse,2,158.19,316.38,14ee4e69-07a9-43e9-82db-25ab30d0e6dc,Allison Jensen,Credit Card,South America
8573,2024-07-16,Webcam,4,375.11,1500.44,ead2dedb-8758-4fac-99b6-5b2dd268ea6e,Jacob Chen,Cash,North America
8574,2024-04-27,Laptop,5,471.25,2356.25,8366b6bb-2b70-4286-b48f-fa4d870ce4bc,Samantha Roman,Bank Transfer,Oceania
8575,2024-05-09,Monitor,8,288.41,2307.28,a6b8d72a-fb88-4824-84ef-b9c4ca3ed0a6,Ronald Warren,PayPal,South America
8576,2024-07-04,Headphones,1,473.01,473.01,f4a9c35d-e141-4c3b-acfb-4c68a5174bf1,Hannah Fitzgerald,Bank Transfer,North America
8577,2024-01-21,Smartphone,10,225.56,2255.6,de8caa45-0500-4136-87c3-1caa0f50de71,Joshua Allen,PayPal,Europe
8578,2024-06-28,Laptop,3,260.6,781.8,88df30d3-a902-4a38-b802-d5e1c80b75da,Joseph Wallace,PayPal,North America
8579,2024-08-26,Monitor,3,311.39,934.17,4be94bf8-d962-4f18-94af-72770f76ca4c,Patrick Beard,Cash,North America
8580,2024-06-05,Monitor,5,334.44,1672.2,6dca32d7-adae-48ef-a6ca-0bf887b649dd,Victoria Ellis,Cash,South America
8581,2024-08-23,Mouse,2,395.1,790.2,8d21d1c5-c78e-46b2-ad1c-8c33b273c93f,Michael Mason,Bank Transfer,Africa
8582,2024-04-03,Webcam,7,260.71,1824.97,515abdc6-ad15-4490-b3d5-406bd74e3007,Leslie Ward,PayPal,Oceania
8583,2024-06-08,Mouse,4,197.03,788.12,97099f18-a656-49dc-996e-42afcbafefb3,Lauren Mckinney,Credit Card,North America
8584,2024-07-29,Keyboard,1,15.09,15.09,b8714f1e-4973-4e70-aeac-7be07c017b20,Tamara Miller,Debit Card,Europe
8585,2024-06-02,Smartphone,6,238.11,1428.66,cc9e461b-eba5-423b-b030-5e45365ebc6d,Rachel Jones,Cash,Asia
8586,2024-03-03,Keyboard,2,224.45,448.9,835798d7-4321-4ae1-a55d-ef3a1450421a,Jose Reyes,Cash,Africa
8587,2024-08-26,Laptop,4,262.38,1049.52,7d589978-cbbe-4d95-a8dc-e43ffe077c88,Maria Harris MD,PayPal,North America
8588,2024-07-22,Mouse,3,63.13,189.39,d815fccf-d037-48b8-af19-0dda07b02fc4,Dr. Michael Jarvis,Credit Card,Asia
8589,2024-03-10,Monitor,5,320.92,1604.6,7ff5164b-9ada-4080-bbc8-7588a36658f9,Stephen Bell,PayPal,Asia
8590,2024-07-15,Smartphone,2,295.61,591.22,46cc642e-d858-4305-a5ac-c86e45451ba0,Jenny Luna,Bank Transfer,Europe
